Período:Abr/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210120 BACABAL,1007,1007,"537068,75","383867,51",-,-,"153201,24",-,-,"533,34","533,34",3148,"3,1",5,"0,5"
210130 BACURI,42,42,"17808,99","14382,19",-,-,"3426,8",-,-,"424,02","424,02",78,"1,9",-,-
210140 BALSAS,466,466,"239036,68","178200,12",-,-,"60836,56",-,-,"512,95","512,95",1316,"2,8",3,"0,64"
210150 BARAO DE GRAJAU,51,51,"20093,05","17313,27",-,-,"2779,78",-,-,"393,98","393,98",131,"2,6",-,-
210160 BARRA DO CORDA,374,374,"171168,78","117114,53",-,-,"54054,25",-,-,"457,67","457,67",894,"2,4",1,"0,27"
210170 BARREIRINHAS,163,163,"77022,64","54615,85",-,-,"22406,79",-,-,"472,53","472,53",357,"2,2",-,-
210180 BENEDITO LEITE,19,19,"8250,26","7331,82",-,-,"918,44",-,-,"434,22","434,22",58,"3,1",-,-
210190 BEQUIMAO,69,69,"20717,38","18219,84",-,-,"2497,54",-,-,"300,25","300,25",199,"2,9",-,-
210200 BOM JARDIM,171,171,"71943,09","52965,81",-,-,"18977,28",-,-,"420,72","420,72",449,"2,6",-,-
210203 BOM JESUS DAS SELVAS,80,80,"36075,56","30337,72",-,-,"5737,84",-,-,"450,94","450,94",256,"3,2",-,-
210210 BREJO,144,144,"60609,39","44888,45",-,-,"15720,94",-,-,"420,9","420,9",277,"1,9",-,-
210220 BURITI,96,96,"30624,89","25159,4",-,-,"5465,49",-,-,"319,01","319,01",192,2,-,-
210230 BURITI BRAVO,127,127,"49907,67","40242,68",-,-,"9664,99",-,-,"392,97","392,97",451,"3,6",-,-
210232 BURITICUPU,260,260,"106124,07","75197,86",-,-,"30926,21",-,-,"408,17","408,17",593,"2,3",-,-
210240 CAJAPIO,36,36,"15716,78","11280,68",-,-,"4436,1",-,-,"436,58","436,58",76,"2,1",-,-
210250 CAJARI,36,36,"13726,29","11422,69",-,-,"2303,6",-,-,"381,29","381,29",98,"2,7",-,-
210260 CANDIDO MENDES,43,43,"18793,6","14088,02",-,-,"4705,58",-,-,"437,06","437,06",94,"2,2",-,-
210275 CAPINZAL DO NORTE,61,61,"23497,52","19814,4",-,-,"3683,12",-,-,"385,21","385,21",140,"2,3",-,-
210280 CAROLINA,80,80,"34735,64","30327,1",-,-,"4408,54",-,-,"434,2","434,2",252,"3,1",-,-
210300 CAXIAS,748,748,"413030,35","316354,96",-,-,"96675,39",-,-,"552,18","552,18",5414,"7,2",23,"3,07"
210310 CEDRAL,30,30,"11949,41","10302,49",-,-,"1646,92",-,-,"398,31","398,31",90,3,-,-
210320 CHAPADINHA,529,529,"246576,11","173010,92",-,-,"73565,19",-,-,"466,12","466,12",1755,"3,3",6,"1,13"
210325 CIDELANDIA,62,62,"19760,44","17254,84",-,-,"2505,6",-,-,"318,72","318,72",124,2,-,-
210330 CODO,576,576,"261611,96","192756,55",-,-,"68855,41",-,-,"454,19","454,19",2310,4,14,"2,43"
210340 COELHO NETO,300,300,"141287,13","104742,8",-,-,"36544,33",-,-,"470,96","470,96",1069,"3,6",-,-
210350 COLINAS,415,415,"170216,98","127151,36",-,-,"43065,62",-,-,"410,16","410,16",981,"2,4",-,-
210360 COROATA,515,515,"245308,1","182197,92",-,-,"63110,18",-,-,"476,33","476,33",1571,"3,1",7,"1,36"
210370 CURURUPU,64,64,"19085,72","13048,1",-,-,"6037,62",-,-,"298,21","298,21",158,"2,5",1,"1,56"
210380 DOM PEDRO,106,106,"44958,01","32953,26",-,-,"12004,75",-,-,"424,13","424,13",253,"2,4",-,-
210400 ESPERANTINOPOLIS,109,109,"39719,24","30774,88",-,-,"8944,36",-,-,"364,4","364,4",289,"2,7",-,-
210409 FORMOSA DA SERRA NEGRA,107,107,"42511,36","37907,36",-,-,4604,-,-,"397,3","397,3",354,"3,3",-,-
210420 FORTUNA,153,153,"61362,01","44347,8",-,-,"17014,21",-,-,"401,06","401,06",353,"2,3",-,-
210440 GONCALVES DIAS,93,93,"39954,49","31332,49",-,-,8622,-,-,"429,62","429,62",238,"2,6",-,-
210450 GOVERNADOR ARCHER,56,56,"20679,34","16663,4",-,-,"4015,94",-,-,"369,27","369,27",158,"2,8",-,-
210455 GOVERNADOR EDISON LOBAO,47,47,"23093,63","20081,55",-,-,"3012,08",-,-,"491,35","491,35",114,"2,4",-,-
210460 GOVERNADOR EUGENIO BARROS,65,65,"26438,21","20823,27",-,-,"5614,94",-,-,"406,74","406,74",156,"2,4",-,-
210462 GOVERNADOR LUIZ ROCHA,48,48,"21714,14","17780,97",-,-,"3933,17",-,-,"452,38","452,38",217,"4,5",-,-
210467 GOVERNADOR NUNES FREIRE,441,441,"206896,1","166852,26",-,-,"40043,84",-,-,"469,15","469,15",1210,"2,7",5,"1,13"
210470 GRACA ARANHA,64,64,"17273,8","13793,64",-,-,"3480,16",-,-,"269,9","269,9",125,2,-,-
210480 GRAJAU,349,349,"191366,42","140488,55",-,-,"50877,87",-,-,"548,33","548,33",968,"2,8",1,"0,29"
210490 GUIMARAES,44,44,"19091,29","13096,55",-,-,"5994,74",-,-,"433,89","433,89",109,"2,5",-,-
210500 HUMBERTO DE CAMPOS,168,168,"63573,72","46565,25",-,-,"17008,47",-,-,"378,42","378,42",322,"1,9",-,-
210510 ICATU,84,84,"31298,36","23964,91",-,-,"7333,45",-,-,"372,6","372,6",171,2,-,-
210515 IGARAPE DO MEIO,28,28,"11906,66","8372,33",-,-,"3534,33",-,-,"425,24","425,24",76,"2,7",-,-
210520 IGARAPE GRANDE,42,42,"15300,78","12817,21",-,-,"2483,57",-,-,"364,3","364,3",123,"2,9",-,-
210530 IMPERATRIZ,1644,1733,"1032206,32","804656,75",-,-,"227549,57",-,-,"595,62","627,86",9544,"5,8",62,"3,77"
210540 ITAPECURU MIRIM,249,249,"119640,93","91171,29",-,-,"28469,64",-,-,"480,49","480,49",628,"2,5",-,-
210542 ITINGA DO MARANHAO,39,39,"15434,21","13229,47",-,-,"2204,74",-,-,"395,75","395,75",121,"3,1",-,-
210550 JOAO LISBOA,108,108,"44697,43","37966,6",-,-,"6730,83",-,-,"413,87","413,87",294,"2,7",-,-
210560 JOSELANDIA,87,87,"36463,78","30923,18",-,-,"5540,6",-,-,"419,12","419,12",246,"2,8",-,-
210570 LAGO DA PEDRA,318,318,"128133,81","98601,69",-,-,"29532,12",-,-,"402,94","402,94",663,"2,1",3,"0,94"
210580 LAGO DO JUNCO,34,34,"12536,79","10917,83",-,-,"1618,96",-,-,"368,73","368,73",118,"3,5",-,-
210600 LIMA CAMPOS,105,105,"46235,15","37171,32",-,-,"9063,83",-,-,"440,33","440,33",231,"2,2",-,-
210610 LORETO,54,54,"19393,66","16002,22",-,-,"3391,44",-,-,"359,14","359,14",129,"2,4",-,-
210630 MAGALHAES DE ALMEIDA,66,66,"24640,94","19325,08",-,-,"5315,86",-,-,"373,35","373,35",137,"2,1",-,-
210640 MATA ROMA,60,60,"24948,36","21587,22",-,-,"3361,14",-,-,"415,81","415,81",203,"3,4",-,-
210650 MATINHA,64,64,"26125,8","21403,55",-,-,"4722,25",-,-,"408,22","408,22",149,"2,3",-,-
210660 MATOES,125,125,"34395,05","28753,19",-,-,"5641,86",-,-,"275,16","275,16",315,"2,5",1,"0,8"
210670 MIRADOR,99,99,"32054,2","27906,37",-,-,"4147,83",-,-,"323,78","323,78",257,"2,6",-,-
210675 MIRANDA DO NORTE,132,132,"52097,5","45715,49",-,-,"6382,01",-,-,"394,68","394,68",384,"2,9",-,-
210680 MIRINZAL,1,1,"443,4","267,6",-,-,"175,8",-,-,"443,4","443,4",2,2,-,-
210690 MONCAO,108,108,"40620,54","33173,96",-,-,"7446,58",-,-,"376,12","376,12",283,"2,6",-,-
210700 MONTES ALTOS,73,73,"26540,41","22794,13",-,-,"3746,28",-,-,"363,57","363,57",172,"2,4",-,-
210710 MORROS,66,66,"28278,45","25902,38",-,-,"2376,07",-,-,"428,46","428,46",182,"2,8",-,-
210720 NINA RODRIGUES,45,45,"15142,61","12284,45",-,-,"2858,16",-,-,"336,5","336,5",105,"2,3",-,-
210725 NOVA COLINAS,16,16,"5829,67","4710,6",-,-,"1119,07",-,-,"364,35","364,35",35,"2,2",-,-
210735 NOVA OLINDA DO MARANHAO,28,28,"10855,39","9692,14",-,-,"1163,25",-,-,"387,69","387,69",96,"3,4",-,-
210745 OLINDA NOVA DO MARANHAO,51,51,"20322,25","16854,93",-,-,"3467,32",-,-,"398,48","398,48",235,"4,6",-,-
210750 PACO DO LUMIAR,115,115,"52243,63","39784,79",-,-,"12458,84",-,-,"454,29","454,29",574,5,-,-
210760 PALMEIRANDIA,150,150,"56439,82","45495,92",-,-,"10943,9",-,-,"376,27","376,27",388,"2,6",-,-
210770 PARAIBANO,54,54,"25113,47","18817,03",-,-,"6296,44",-,-,"465,06","465,06",147,"2,7",-,-
210780 PARNARAMA,100,100,"36969,43","28376,66",-,-,"8592,77",-,-,"369,69","369,69",245,"2,5",-,-
210790 PASSAGEM FRANCA,223,223,"99965,13","81958,49",-,-,"18006,64",-,-,"448,27","448,27",595,"2,7",-,-
210800 PASTOS BONS,107,107,"43187,16","33288,2",-,-,"9898,96",-,-,"403,62","403,62",269,"2,5",-,-
