Período:Set/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211172 SATUBINHA,65,65,"25744,59","20499,68",-,-,"5244,91",-,-,"396,07","396,07",196,3,-,-
211174 SENADOR ALEXANDRE COSTA,56,56,"19408,12","15621,56",-,-,"3786,56",-,-,"346,57","346,57",158,"2,8",-,-
211180 SITIO NOVO,125,125,"55212,88","43636,79",-,-,"11576,09",-,-,"441,7","441,7",302,"2,4",-,-
211190 SUCUPIRA DO NORTE,155,155,"58880,7","50024,43",-,-,"8856,27",-,-,"379,88","379,88",438,"2,8",-,-
211200 TASSO FRAGOSO,38,38,"15069,75","12141,25",-,-,"2928,5",-,-,"396,57","396,57",104,"2,7",-,-
211210 TIMBIRAS,81,81,"28642,62","24118,35",-,-,"4524,27",-,-,"353,61","353,61",271,"3,3",-,-
211220 TIMON,635,635,"294061,07","217388,62",-,-,"76672,45",-,-,"463,09","463,09",1773,"2,8",1,"0,16"
211230 TUNTUM,302,302,"119387,44","87001,97",-,-,"32385,47",-,-,"395,32","395,32",544,"1,8",1,"0,33"
211240 TURIACU,173,173,"61356,41","46059,99",-,-,"15296,42",-,-,"354,66","354,66",422,"2,4",-,-
211250 TUTOIA,239,239,"98860,99","70894,24",-,-,"27966,75",-,-,"413,64","413,64",416,"1,7",-,-
211260 URBANO SANTOS,87,87,"31935,12","21679,49",-,-,"10255,63",-,-,"367,07","367,07",262,3,-,-
211270 VARGEM GRANDE,187,187,"71256,02","52901,56",-,-,"18354,46",-,-,"381,05","381,05",459,"2,5",2,"1,07"
211280 VIANA,200,200,"100444,32","73171,51",-,-,"27272,81",-,-,"502,22","502,22",886,"4,4",-,-
211285 VILA NOVA DOS MARTIRIOS,34,34,"13630,56","11716,8",-,-,"1913,76",-,-,"400,9","400,9",91,"2,7",1,"2,94"
211290 VITORIA DO MEARIM,106,106,"50420,51","32348,5",-,-,"18072,01",-,-,"475,67","475,67",187,"1,8",-,-
211300 VITORINO FREIRE,155,155,"57666,79","44247,53",-,-,"13419,26",-,-,"372,04","372,04",374,"2,4",-,-
211400 ZE DOCA,386,386,"201345,43","164366,66",-,-,"36978,77",-,-,"521,62","521,62",1266,"3,3",-,-
220020 AGUA BRANCA,43,43,"16350,96","11993,36",-,-,"4357,6",-,-,"380,25","380,25",101,"2,3",-,-
220025 ALAGOINHA DO PIAUI,24,24,"7798,48","6911,92",-,-,"886,56",-,-,"324,94","324,94",48,2,-,-
220030 ALTO LONGA,31,31,"10015,52","8361,58",-,-,"1653,94",-,-,"323,08","323,08",116,"3,7",-,-
220040 ALTOS,86,86,"31835,23","26532,27",-,-,"5302,96",-,-,"370,18","370,18",265,"3,1",-,-
220050 AMARANTE,127,127,"46031,15","36760,13",-,-,"9271,02",-,-,"362,45","362,45",311,"2,4",-,-
220060 ANGICAL DO PIAUI,8,8,"2471,37","2171,82",-,-,"299,55",-,-,"308,92","308,92",30,"3,8",-,-
220090 AROAZES,48,48,"16771,44","14685,99",-,-,"2085,45",-,-,"349,4","349,4",139,"2,9",-,-
220100 ARRAIAL,5,5,"469,5","385,02",-,-,"84,48",-,-,"93,9","93,9",6,"1,2",-,-
220110 AVELINO LOPES,18,18,"7701,47","6019,56",-,-,"1681,91",-,-,"427,86","427,86",92,"5,1",-,-
220120 BARRAS,327,327,"155661,84","120223,93",-,-,"35437,91",-,-,"476,03","476,03",1192,"3,6",-,-
220140 BARRO DURO,15,15,"4420,35","3833,17",-,-,"587,18",-,-,"294,69","294,69",45,3,-,-
220150 BATALHA,107,107,"41430,02","33316,53",-,-,"8113,49",-,-,"387,2","387,2",428,4,-,-
220160 BENEDITINOS,20,20,"8319,6","6625,27",-,-,"1694,33",-,-,"415,98","415,98",50,"2,5",-,-
220180 BOCAINA,11,11,"3274,74","2943,62",-,-,"331,12",-,-,"297,7","297,7",21,"1,9",-,-
220190 BOM JESUS,384,384,"172366,71","126948,64",-,-,"45418,07",-,-,"448,87","448,87",1329,"3,5",-,-
220200 BURITI DOS LOPES,139,139,"64068,09","56593,05",-,-,"7475,04",-,-,"460,92","460,92",506,"3,6",-,-
220202 BURITI DOS MONTES,14,14,"4299,16","3723,4",-,-,"575,76",-,-,"307,08","307,08",39,"2,8",-,-
