Período:Fev/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210910 PRESIDENTE DUTRA,228,228,"93988,4","72377,96",-,-,"21610,44",-,-,"412,23","412,23",750,"3,3",-,-
210920 PRESIDENTE JUSCELINO,26,26,"8091,52","7204,89",-,-,"886,63",-,-,"311,21","311,21",54,"2,1",-,-
210930 PRESIDENTE VARGAS,35,35,"11204,22","9875,53",-,-,"1328,69",-,-,"320,12","320,12",103,"2,9",-,-
210940 PRIMEIRA CRUZ,163,163,"60542,69","53584,22",-,-,"6958,47",-,-,"371,43","371,43",482,3,-,-
210945 RAPOSA,68,68,"62247,5","56154,07",-,-,"6093,43",-,-,"915,4","915,4",2052,"30,2",-,-
210950 RIACHAO,81,81,"30221,95","25500,47",-,-,"4721,48",-,-,"373,11","373,11",208,"2,6",-,-
210960 ROSARIO,219,219,"79004,86","64187,5",-,-,"14817,36",-,-,"360,75","360,75",647,3,-,-
210975 SANTA FILOMENA DO MARANHAO,21,21,"10387,14","8546,24",-,-,"1840,9",-,-,"494,63","494,63",48,"2,3",-,-
210980 SANTA HELENA,141,141,"51228,52","39054,38",-,-,"12174,14",-,-,"363,32","363,32",294,"2,1",-,-
210990 SANTA INES,513,513,"246339,9","179052,85",-,-,"67287,05",-,-,"480,19","480,19",1618,"3,2",-,-
211000 SANTA LUZIA,171,171,"66149,52","47929,82",-,-,"18219,7",-,-,"386,84","386,84",452,"2,6",-,-
211003 SANTA LUZIA DO PARUA,158,158,56343,"48355,23",-,-,"7987,77",-,-,"356,6","356,6",622,"3,9",-,-
211010 SANTA QUITERIA DO MARANHAO,79,79,"28597,08","20681,51",-,-,"7915,57",-,-,"361,99","361,99",136,"1,7",-,-
211020 SANTA RITA,14,14,"5926,01","4443,45",-,-,"1482,56",-,-,"423,29","423,29",23,"1,6",-,-
211027 SANTO AMARO DO MARANHAO,42,42,"13129,14","10232,67",-,-,"2896,47",-,-,"312,6","312,6",100,"2,4",-,-
211030 SANTO ANTONIO DOS LOPES,322,322,"127093,9","106568,8",-,-,"20525,1",-,-,"394,7","394,7",1005,"3,1",1,"0,31"
211040 SAO BENEDITO DO RIO PRETO,54,54,"24345,1","14988,2",-,-,"9356,9",-,-,"450,84","450,84",123,"2,3",-,-
211050 SAO BENTO,98,98,"40772,64","27835,25",-,-,"12937,39",-,-,"416,05","416,05",196,2,-,-
211060 SAO BERNARDO,110,110,"40650,77","30781,91",-,-,"9868,86",-,-,"369,55","369,55",294,"2,7",-,-
211070 SAO DOMINGOS DO MARANHAO,99,99,"35405,58","27180,51",-,-,"8225,07",-,-,"357,63","357,63",368,"3,7",-,-
211080 SAO FELIX DE BALSAS,32,32,"10492,27","9035,18",-,-,"1457,09",-,-,"327,88","327,88",114,"3,6",-,-
211085 SAO FRANCISCO DO BREJAO,24,24,"10138,35","9055,2",-,-,"1083,15",-,-,"422,43","422,43",70,"2,9",-,-
211100 SAO JOAO BATISTA,121,121,"40476,87","32554,55",-,-,"7922,32",-,-,"334,52","334,52",304,"2,5",-,-
211110 SAO JOAO DOS PATOS,94,94,"35634,45","28176,64",-,-,"7457,81",-,-,"379,09","379,09",196,"2,1",4,"4,26"
211120 SAO JOSE DE RIBAMAR,328,328,"147297,85","97065,21",-,-,"50232,64",-,-,"449,08","449,08",893,"2,7",2,"0,61"
211125 SAO JOSE DOS BASILIOS,43,43,"14475,76","12489,54",-,-,"1986,22",-,-,"336,65","336,65",121,"2,8",-,-
211130 SAO LUIS,6621,7118,"7770387,15","6223921,45",-,-,"1546465,7",-,-,"1091,65","1173,6",64732,"9,8",208,"3,14"
211140 SAO LUIS GONZAGA DO MARANHAO,123,123,"39966,8","33820,49",-,-,"6146,31",-,-,"324,93","324,93",378,"3,1",-,-
211150 SAO MATEUS DO MARANHAO,62,62,"27739,3","18811,53",-,-,"8927,77",-,-,"447,41","447,41",117,"1,9",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,108,108,"42268,24","32373,36",-,-,"9894,88",-,-,"391,37","391,37",313,"2,9",-,-
211170 SAO VICENTE FERRER,198,198,"68952,29","53462,92",-,-,"15489,37",-,-,"348,24","348,24",515,"2,6",-,-
211172 SATUBINHA,67,67,"18358,24","14321,78",-,-,"4036,46",-,-,274,274,194,"2,9",-,-
211174 SENADOR ALEXANDRE COSTA,56,56,"20560,49","16353,39",-,-,"4207,1",-,-,"367,15","367,15",113,2,-,-
211220 TIMON,679,679,"314917,36","225376,59",-,-,"89540,77",-,-,"463,8","463,8",1919,"2,8",3,"0,44"
