Período:Mar/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
170190 ARAGUACEMA,62,62,"15797,38","12838,51",-,-,"2958,87",-,-,"254,8","254,8",98,"1,6",-,-
170200 ARAGUACU,104,104,"31804,69","26015,09",-,-,"5789,6",-,-,"305,81","305,81",336,"3,2",-,-
170210 ARAGUAINA,1713,1864,"2145684,57","1712501,1",-,-,"433183,47",-,-,"1151,12","1252,59",14528,"8,5",77,"4,5"
170220 ARAGUATINS,119,119,"48580,53","40499,55",-,-,"8080,98",-,-,"408,24","408,24",450,"3,8",-,-
170230 ARAPOEMA,60,60,"22317,94","18447,93",-,-,"3870,01",-,-,"371,97","371,97",156,"2,6",-,-
170240 ARRAIAS,186,186,51575,"40317,12",-,-,"11257,88",-,-,"277,28","277,28",438,"2,4",3,"1,61"
170255 AUGUSTINOPOLIS,646,646,"288467,43","212971,09",-,-,"75496,34",-,-,"446,54","446,54",2114,"3,3",8,"1,24"
170550 COLINAS DO TOCANTINS,256,256,"109046,09","78484,97",-,-,"30561,12",-,-,"425,96","425,96",631,"2,5",3,"1,17"
170555 COMBINADO,17,17,"6094,57","5225,95",-,-,"868,62",-,-,"358,5","358,5",24,"1,4",-,-
170700 DIANOPOLIS,105,105,"41110,87","30540,06",-,-,"10570,81",-,-,"391,53","391,53",299,"2,8",-,-
170710 DIVINOPOLIS DO TOCANTINS,15,15,"4838,26","4263,23",-,-,"575,03",-,-,"322,55","322,55",31,"2,1",-,-
170730 DUERE,17,17,"4777,76","3922,87",-,-,"854,89",-,-,"281,04","281,04",37,"2,2",-,-
170820 FORMOSO DO ARAGUAIA,58,58,"25191,91","19164,82",-,-,"6027,09",-,-,"434,34","434,34",118,2,-,-
170900 GOIATINS,147,147,"61328,5","53248,62",-,-,"8079,88",-,-,"417,2","417,2",343,"2,3",-,-
170930 GUARAI,233,233,"95332,37","71863,49",-,-,"23468,88",-,-,"409,15","409,15",663,"2,8",2,"0,86"
170950 GURUPI,744,744,"424766,01","327020,89",-,-,"97745,12",-,-,"570,92","570,92",2447,"3,3",17,"2,28"
171050 ITACAJA,38,38,"14447,89","11143,47",-,-,"3304,42",-,-,"380,21","380,21",100,"2,6",-,-
171070 ITAGUATINS,31,31,"9691,45","8276,37",-,-,"1415,08",-,-,"312,63","312,63",52,"1,7",-,-
171320 MIRACEMA DO TOCANTINS,274,274,"127138,81","96588,2",-,-,"30550,61",-,-,"464,01","464,01",790,"2,9",1,"0,36"
171330 MIRANORTE,73,73,"29635,59","26648,02",-,-,"2987,57",-,-,"405,97","405,97",238,"3,3",-,-
171360 MONTE DO CARMO,21,21,"5103,38","4389,79",-,-,"713,59",-,-,"243,02","243,02",59,"2,8",-,-
171420 NATIVIDADE,66,66,22663,"18707,4",-,-,"3955,6",-,-,"343,38","343,38",131,2,-,-
171430 NAZARE,28,28,"12874,89","11180,66",-,-,"1694,23",-,-,"459,82","459,82",77,"2,8",-,-
171575 PALMEIROPOLIS,37,37,"14578,61","12127,29",-,-,"2451,32",-,-,"394,02","394,02",93,"2,5",-,-
171610 PARAISO DO TOCANTINS,312,312,"162140,59","112498,07",-,-,"49642,52",-,-,"519,68","519,68",933,3,2,"0,64"
171650 PEDRO AFONSO,215,215,"88995,76","67465,55",-,-,"21530,21",-,-,"413,93","413,93",516,"2,4",-,-
171670 COLMEIA,80,80,"23570,36","19348,15",-,-,"4222,21",-,-,"294,63","294,63",151,"1,9",-,-
171750 PIUM,9,9,"3384,53","2774,83",-,-,"609,7",-,-,"376,06","376,06",22,"2,4",-,-
171820 PORTO NACIONAL,825,825,"363278,14","267906,08",-,-,"95372,06",-,-,"440,34","440,34",2713,"3,3",5,"0,61"
172090 TAGUATINGA,105,105,"40991,6","31835,2",-,-,"9156,4",-,-,"390,4","390,4",348,"3,3",-,-
172100 PALMAS,1571,1571,"1811230,23","1422997,43",-,-,"388232,8",-,-,"1152,92","1152,92",7597,"4,8",50,"3,18"
172120 TOCANTINOPOLIS,199,199,"87397,94","69846,43",-,-,"17551,51",-,-,"439,19","439,19",576,"2,9",-,-
172210 XAMBIOA,110,110,"47271,1","34873,59",-,-,"12397,51",-,-,"429,74","429,74",301,"2,7",-,-
210005 ACAILANDIA,542,542,"246705,18","192605,73",-,-,"54099,45",-,-,"455,18","455,18",1580,"2,9",3,"0,55"
210020 ALCANTARA,45,45,"13487,58","11495,58",-,-,1992,-,-,"299,72","299,72",110,"2,4",1,"2,22"
210030 ALDEIAS ALTAS,78,78,"25349,3","19806,46",-,-,"5542,84",-,-,"324,99","324,99",187,"2,4",-,-
210047 ALTO ALEGRE DO PINDARE,110,110,"47474,48","40383,37",-,-,"7091,11",-,-,"431,59","431,59",377,"3,4",-,-
210050 ALTO PARNAIBA,84,84,"30696,68","24935,49",-,-,"5761,19",-,-,"365,44","365,44",211,"2,5",-,-
210070 ANAJATUBA,79,79,"30964,79","24062,32",-,-,"6902,47",-,-,"391,96","391,96",241,"3,1",-,-
210080 ANAPURUS,62,62,"22724,02","17648,33",-,-,"5075,69",-,-,"366,52","366,52",129,"2,1",-,-
210090 ARAIOSES,188,188,"62644,52","50343,71",-,-,"12300,81",-,-,"333,22","333,22",393,"2,1",1,"0,53"
210095 ARAME,63,63,"26666,57","21062,98",-,-,"5603,59",-,-,"423,28","423,28",192,3,-,-
210100 ARARI,123,123,"48383,39","38017,59",-,-,"10365,8",-,-,"393,36","393,36",360,"2,9",-,-
210110 AXIXA,49,49,"17007,21","14331,46",-,-,"2675,75",-,-,"347,09","347,09",117,"2,4",-,-
210120 BACABAL,867,867,"442320,2","328008,55",-,-,"114311,65",-,-,"510,17","510,17",2625,3,3,"0,35"
210130 BACURI,43,43,"18787,74",15699,-,-,"3088,74",-,-,"436,92","436,92",84,2,-,-
210140 BALSAS,495,495,"248827,04","192293,58",-,-,"56533,46",-,-,"502,68","502,68",1411,"2,9",3,"0,61"
210150 BARAO DE GRAJAU,38,38,"13400,27","10964,19",-,-,"2436,08",-,-,"352,64","352,64",74,"1,9",-,-
210160 BARRA DO CORDA,447,447,"203391,86","145568,8",-,-,"57823,06",-,-,"455,02","455,02",1145,"2,6",4,"0,89"
210170 BARREIRINHAS,156,156,"66777,47","46795,88",-,-,"19981,59",-,-,"428,06","428,06",356,"2,3",-,-
