Período:Out/2009,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
110030 VILHENA,520,520,"219542,91","163913,47",-,-,"55629,44",-,-,"422,2","422,2",1652,"3,2",18,"3,46"
110032 SAO MIGUEL DO GUAPORE,84,84,"27092,08","21550,99",-,-,"5541,09",-,-,"322,52","322,52",197,"2,3",-,-
110033 NOVA MAMORE,92,92,34420,"25282,94",-,-,"9137,06",-,-,"374,13","374,13",235,"2,6",-,-
110034 ALVORADA D'OESTE,97,97,"30249,22","23539,61",-,-,"6709,61",-,-,"311,85","311,85",253,"2,6",-,-
110037 ALTO ALEGRE DOS PARECIS,74,74,"3333,28","2513,36",-,-,"819,92",-,-,"45,04","45,04",70,"0,9",-,-
110040 ALTO PARAISO,24,24,"6450,38","5611,9",-,-,"838,48",-,-,"268,77","268,77",43,"1,8",-,-
110050 NOVO HORIZONTE DO OESTE,30,30,"9179,51","8197,48",-,-,"982,03",-,-,"305,98","305,98",62,"2,1",-,-
110060 CACAULANDIA,27,27,"6630,5","5677,56",-,-,"952,94",-,-,"245,57","245,57",69,"2,6",-,-
110070 CAMPO NOVO DE RONDONIA,87,87,"33037,68","29337,64",-,-,"3700,04",-,-,"379,74","379,74",183,"2,1",-,-
110100 GOVERNADOR JORGE TEIXEIRA,86,86,"22544,91","19595,88",-,-,"2949,03",-,-,"262,15","262,15",230,"2,7",-,-
110120 MINISTRO ANDREAZZA,41,41,"13109,93","11332,06",-,-,"1777,87",-,-,"319,75","319,75",105,"2,6",-,-
110130 MIRANTE DA SERRA,103,103,"38778,92","32347,35",-,-,"6431,57",-,-,"376,49","376,49",215,"2,1",-,-
110140 MONTE NEGRO,257,257,"84529,79","70596,3",-,-,"13933,49",-,-,"328,91","328,91",516,2,-,-
110143 NOVA UNIAO,41,41,"13640,4","11691,36",-,-,"1949,04",-,-,"332,69","332,69",89,"2,2",-,-
110149 SAO FRANCISCO DO GUAPORE,92,92,"30206,98","25483,96",-,-,"4723,02",-,-,"328,34","328,34",314,"3,4",-,-
110150 SERINGUEIRAS,93,93,"32778,98","25271,18",-,-,"7507,8",-,-,"352,46","352,46",216,"2,3",-,-
110155 TEIXEIROPOLIS,23,23,"5382,24","4616,23",-,-,"766,01",-,-,"234,01","234,01",43,"1,9",-,-
110175 VALE DO ANARI,38,38,"9269,71","7867,41",-,-,"1402,3",-,-,"243,94","243,94",87,"2,3",-,-
110180 VALE DO PARAISO,41,41,"12016,81","10358,44",-,-,"1658,37",-,-,"293,09","293,09",51,"1,2",-,-
120005 ASSIS BRASIL,1,1,"44,22","33,34",-,-,"10,88",-,-,"44,22","44,22",-,-,-,-
120010 BRASILEIA,156,156,"51065,33","36943,17",-,-,"14122,16",-,-,"327,34","327,34",340,"2,2",1,"0,64"
120020 CRUZEIRO DO SUL,949,949,"397462,1","300947,13",-,-,"96514,97",-,-,"418,82","418,82",3245,"3,4",22,"2,32"
120030 FEIJO,176,176,"75278,17","53899,77",-,-,"21378,4",-,-,"427,72","427,72",386,"2,2",1,"0,57"
120033 MANCIO LIMA,45,45,"19372,21","14345,86",-,-,"5026,35",-,-,"430,49","430,49",89,2,-,-
120034 MANOEL URBANO,86,86,"26125,88","21102,29",-,-,"5023,59",-,-,"303,79","303,79",207,"2,4",-,-
120038 PLACIDO DE CASTRO,73,73,"20014,17","16434,87",-,-,"3579,3",-,-,"274,17","274,17",258,"3,5",-,-
120040 RIO BRANCO,2590,2590,"2029658,16","1568175,88",-,-,"461482,28",-,-,"783,65","783,65",14302,"5,5",103,"3,98"
120042 RODRIGUES ALVES,10,10,"697,73","568,17",-,-,"129,56",-,-,"69,77","69,77",10,1,-,-
120043 SANTA ROSA DO PURUS,33,33,"9438,78","8052,2",-,-,"1386,58",-,-,"286,02","286,02",76,"2,3",-,-
120045 SENADOR GUIOMARD,82,82,"27434,99","21649,06",-,-,"5785,93",-,-,"334,57","334,57",169,"2,1",-,-
120050 SENA MADUREIRA,261,261,"93753,06","71849,94",-,-,"21903,12",-,-,"359,21","359,21",720,"2,8",-,-
120060 TARAUACA,110,110,"44476,25","31249,49",-,-,"13226,76",-,-,"404,33","404,33",228,"2,1",1,"0,91"
120070 XAPURI,117,117,"31655,97","25574,23",-,-,"6081,74",-,-,"270,56","270,56",386,"3,3",1,"0,85"
130002 ALVARAES,47,47,"18061,44","12699,5",-,-,"5361,94",-,-,"384,29","384,29",121,"2,6",-,-
130006 AMATURA,26,26,"18749,02","16477,84",-,-,"2271,18",-,-,"721,12","721,12",88,"3,4",-,-
130008 ANAMA,33,33,"11542,62","9161,45",-,-,"2381,17",-,-,"349,78","349,78",71,"2,2",-,-
130010 ANORI,51,51,"17397,37","13724,89",-,-,"3672,48",-,-,"341,12","341,12",176,"3,5",-,-
130014 APUI,85,85,"36063,84","27025,45",-,-,"9038,39",-,-,"424,28","424,28",369,"4,3",-,-
130040 BARCELOS,62,62,"21141,71","16712,52",-,-,"4429,19",-,-,341,341,342,"5,5",-,-
130050 BARREIRINHA,49,49,"21317,43","13026,53",-,-,"8290,9",-,-,"435,05","435,05",110,"2,2",-,-
130060 BENJAMIN CONSTANT,93,93,"41844,4","29163,02",-,-,"12681,38",-,-,"449,94","449,94",249,"2,7",-,-
130068 BOA VISTA DO RAMOS,37,37,"15672,09","10652,66",-,-,"5019,43",-,-,"423,57","423,57",77,"2,1",-,-
130070 BOCA DO ACRE,230,230,"98654,77","70252,24",-,-,"28402,53",-,-,"428,93","428,93",689,3,-,-
130080 BORBA,99,99,"43368,74","32329,97",-,-,"11038,77",-,-,"438,07","438,07",339,"3,4",-,-
