Período:Jul/2009,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210770 PARAIBANO,54,54,"20760,72","16095,68",-,-,"4665,04",-,-,"384,46","384,46",179,"3,3",-,-
210780 PARNARAMA,105,105,"37690,66","29219,43",-,-,"8471,23",-,-,"358,96","358,96",312,3,-,-
210790 PASSAGEM FRANCA,271,271,"119540,58","100444,13",-,-,"19096,45",-,-,"441,11","441,11",763,"2,8",1,"0,37"
210800 PASTOS BONS,141,141,"56417,24","45560,35",-,-,"10856,89",-,-,"400,12","400,12",403,"2,9",-,-
210810 PAULO RAMOS,86,86,"32017,61","23374,16",-,-,"8643,45",-,-,"372,3","372,3",202,"2,3",-,-
210820 PEDREIRAS,346,346,"142159,23","108931,48",-,-,"33227,75",-,-,"410,86","410,86",864,"2,5",1,"0,29"
210825 PEDRO DO ROSARIO,63,63,"20292,91","16131,57",-,-,"4161,34",-,-,"322,11","322,11",205,"3,3",-,-
210830 PENALVA,152,152,"65261,57","50874,88",-,-,"14386,69",-,-,"429,35","429,35",413,"2,7",-,-
210840 PERI MIRIM,68,68,"24237,81","21194,24",-,-,"3043,57",-,-,"356,44","356,44",260,"3,8",-,-
210850 PINDARE-MIRIM,130,130,"54917,39","38078,19",-,-,"16839,2",-,-,"422,44","422,44",392,3,-,-
210860 PINHEIRO,596,596,"244877,44","175716,2",-,-,"69161,24",-,-,"410,87","410,87",1540,"2,6",7,"1,17"
210870 PIO XII,119,119,"46960,95","34408,12",-,-,"12552,83",-,-,"394,63","394,63",348,"2,9",-,-
210880 PIRAPEMAS,55,55,"22718,99","16969,12",-,-,"5749,87",-,-,"413,07","413,07",125,"2,3",-,-
210890 POCAO DE PEDRAS,204,204,"73975,82","56686,2",-,-,"17289,62",-,-,"362,63","362,63",485,"2,4",-,-
210900 PORTO FRANCO,341,341,"151110,58","112035,9",-,-,"39074,68",-,-,"443,14","443,14",740,"2,2",-,-
210910 PRESIDENTE DUTRA,241,241,"92063,93","68169,21",-,-,"23894,72",-,-,"382,01","382,01",747,"3,1",-,-
210920 PRESIDENTE JUSCELINO,40,40,"12687,73","10053,67",-,-,"2634,06",-,-,"317,19","317,19",72,"1,8",-,-
210940 PRIMEIRA CRUZ,89,89,"34041,23","30684,49",-,-,"3356,74",-,-,"382,49","382,49",247,"2,8",-,-
210945 RAPOSA,113,113,"75192,64","67297,6",-,-,"7895,04",-,-,"665,42","665,42",2184,"19,3",-,-
210950 RIACHAO,154,154,"65010,53","51732,22",-,-,"13278,31",-,-,"422,15","422,15",350,"2,3",-,-
210960 ROSARIO,188,188,"79750,44","64185,55",-,-,"15564,89",-,-,"424,2","424,2",522,"2,8",-,-
210970 SAMBAIBA,27,27,"7863,07","6382,04",-,-,"1481,03",-,-,"291,22","291,22",107,4,-,-
210975 SANTA FILOMENA DO MARANHAO,21,21,"7072,59","6032,25",-,-,"1040,34",-,-,"336,79","336,79",43,2,-,-
210980 SANTA HELENA,151,151,"56933,16","45237,61",-,-,"11695,55",-,-,"377,04","377,04",305,2,-,-
210990 SANTA INES,450,450,"226859,14","164079,67",-,-,"62779,47",-,-,"504,13","504,13",1444,"3,2",2,"0,44"
211000 SANTA LUZIA,251,251,"102109,65","74037,93",-,-,"28071,72",-,-,"406,81","406,81",691,"2,8",-,-
211003 SANTA LUZIA DO PARUA,141,141,"56284,22","48240,33",-,-,"8043,89",-,-,"399,18","399,18",535,"3,8",-,-
211010 SANTA QUITERIA DO MARANHAO,143,143,"54720,98","42004,41",-,-,"12716,57",-,-,"382,66","382,66",294,"2,1",-,-
211020 SANTA RITA,107,107,"43711,63","32552,9",-,-,"11158,73",-,-,"408,52","408,52",353,"3,3",-,-
211027 SANTO AMARO DO MARANHAO,35,35,"11674,66","10412,96",-,-,"1261,7",-,-,"333,56","333,56",106,3,-,-
211030 SANTO ANTONIO DOS LOPES,59,59,"25024,23","20548,34",-,-,"4475,89",-,-,"424,14","424,14",186,"3,2",-,-
211040 SAO BENEDITO DO RIO PRETO,59,59,"25423,11","15876,07",-,-,"9547,04",-,-,"430,9","430,9",76,"1,3",-,-
211050 SAO BENTO,112,112,"50930,7","36848,41",-,-,"14082,29",-,-,"454,74","454,74",219,2,-,-
211060 SAO BERNARDO,115,115,"43220,59","34184,75",-,-,"9035,84",-,-,"375,83","375,83",320,"2,8",-,-
211070 SAO DOMINGOS DO MARANHAO,129,129,"51995,77","42352,97",-,-,"9642,8",-,-,"403,07","403,07",495,"3,8",-,-
211080 SAO FELIX DE BALSAS,33,33,"10218,36","8583,84",-,-,"1634,52",-,-,"309,65","309,65",107,"3,2",-,-
211100 SAO JOAO BATISTA,146,146,"48907,31","39562,79",-,-,"9344,52",-,-,"334,98","334,98",363,"2,5",-,-
211102 SAO JOAO DO CARU,55,55,"26722,65","20415,12",-,-,"6307,53",-,-,"485,87","485,87",235,"4,3",-,-
211110 SAO JOAO DOS PATOS,111,111,"45322,7","35065,81",-,-,"10256,89",-,-,"408,31","408,31",244,"2,2",-,-
211120 SAO JOSE DE RIBAMAR,253,253,"126251,3","79441,85",-,-,"46809,45",-,-,"499,02","499,02",785,"3,1",-,-
211125 SAO JOSE DOS BASILIOS,2,2,"768,3",553,-,-,"215,3",-,-,"384,15","384,15",5,"2,5",-,-
211130 SAO LUIS,6688,7167,"7421699,51","5905535,96",-,-,"1516163,55",-,-,"1035,54","1109,7",65754,"9,8",157,"2,35"
211140 SAO LUIS GONZAGA DO MARANHAO,61,61,"21696,61","16900,36",-,-,"4796,25",-,-,"355,68","355,68",216,"3,5",-,-
211150 SAO MATEUS DO MARANHAO,163,163,"77358,54","54211,41",-,-,"23147,13",-,-,"474,59","474,59",322,2,-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,92,92,"30276,34","25200,32",-,-,"5076,02",-,-,"329,09","329,09",250,"2,7",-,-
