Período:Out/2012,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150618 RONDON DO PARA,555,555,"201268,82","160388,75",-,-,"40880,07",-,-,"362,65","362,65",1309,"2,4",1,"0,18"
150619 RUROPOLIS,150,150,"62745,55","43059,3",-,-,"19686,25",-,-,"418,3","418,3",387,"2,6",1,"0,67"
150620 SALINOPOLIS,265,265,"121908,86","88066,51",-,-,"33842,35",-,-,"460,03","460,03",714,"2,7",-,-
150630 SALVATERRA,70,70,"29657,59","22278,08",-,-,"7379,51",-,-,"423,68","423,68",141,2,-,-
150640 SANTA CRUZ DO ARARI,22,22,"6140,08","5297,69",-,-,"842,39",-,-,"279,09","279,09",67,3,-,-
150650 SANTA IZABEL DO PARA,463,463,"156375,66","127913,15",-,-,"28462,51",-,-,"337,74","337,74",1510,"3,3",-,-
150658 SANTA MARIA DAS BARREIRAS,63,63,"17963,7","14831,39",-,-,"3132,31",-,-,"285,14","285,14",158,"2,5",-,-
150660 SANTA MARIA DO PARA,187,187,"69815,53","54119,17",-,-,"15696,36",-,-,"373,35","373,35",517,"2,8",1,"0,53"
150670 SANTANA DO ARAGUAIA,227,227,"73382,48","57094,15",-,-,"16288,33",-,-,"323,27","323,27",721,"3,2",-,-
150680 SANTAREM,1754,1754,"1491137,11","1149231,48",-,-,"341905,63",-,-,"850,14","850,14",8967,"5,1",51,"2,91"
150700 SANTO ANTONIO DO TAUA,293,293,"119120,85","97950,55",-,-,"21170,3",-,-,"406,56","406,56",903,"3,1",-,-
150715 SAO DOMINGOS DO ARAGUAIA,31,31,"10784,43","8121,31",-,-,"2663,12",-,-,"347,88","347,88",56,"1,8",-,-
150720 SAO DOMINGOS DO CAPIM,70,70,"23226,57","19065,26",-,-,"4161,31",-,-,"331,81","331,81",160,"2,3",1,"1,43"
150730 SAO FELIX DO XINGU,388,388,"155414,96","122463,34",-,-,"32951,62",-,-,"400,55","400,55",1440,"3,7",-,-
150745 SAO GERALDO DO ARAGUAIA,224,224,"86196,88","63811,78",-,-,"22385,1",-,-,"384,81","384,81",485,"2,2",-,-
150747 SAO JOAO DE PIRABAS,87,87,"34395,31","27895,86",-,-,"6499,45",-,-,"395,35","395,35",254,"2,9",-,-
150750 SAO JOAO DO ARAGUAIA,42,42,"13095,43","10919,98",-,-,"2175,45",-,-,"311,8","311,8",91,"2,2",-,-
150760 SAO MIGUEL DO GUAMA,111,111,"49087,33","33560,03",-,-,"15527,3",-,-,"442,23","442,23",257,"2,3",1,"0,9"
