Período:Fev/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
170230 ARAPOEMA,130,130,"45071,74","34631,08",-,-,"10440,66",-,-,"346,71","346,71",290,"2,2",1,"0,77"
170240 ARRAIAS,130,130,"29749,43","23096,24",-,-,"6653,19",-,-,"228,84","228,84",281,"2,2",-,-
170255 AUGUSTINOPOLIS,603,603,"316038,88","232529,28",-,-,"83509,6",-,-,"524,11","524,11",1505,"2,5",9,"1,49"
170550 COLINAS DO TOCANTINS,196,196,"76053,53","58761,68",-,-,"17291,85",-,-,"388,03","388,03",526,"2,7",2,"1,02"
170610 CRISTALANDIA,10,10,"3849,43","3452,43",-,-,397,-,-,"384,94","384,94",21,"2,1",-,-
170700 DIANOPOLIS,33,33,"14041,44","8944,56",-,-,"5096,88",-,-,"425,5","425,5",107,"3,2",-,-
170710 DIVINOPOLIS DO TOCANTINS,29,29,"8743,35","7552,95",-,-,"1190,4",-,-,"301,49","301,49",71,"2,4",-,-
170820 FORMOSO DO ARAGUAIA,26,26,"8439,36","7388,82",-,-,"1050,54",-,-,"324,59","324,59",94,"3,6",-,-
170900 GOIATINS,32,32,"9058,07","7329,44",-,-,"1728,63",-,-,"283,06","283,06",40,"1,3",-,-
170930 GUARAI,234,234,"102842,95","77941,01",-,-,"24901,94",-,-,"439,5","439,5",577,"2,5",4,"1,71"
170950 GURUPI,681,681,"476720,49","370057,11",-,-,"106663,38",-,-,"700,03","700,03",2233,"3,3",24,"3,52"
171050 ITACAJA,12,12,"4868,58","3733,19",-,-,"1135,39",-,-,"405,71","405,71",17,"1,4",-,-
171320 MIRACEMA DO TOCANTINS,286,286,"131731,9","104285,3",-,-,"27446,6",-,-,"460,6","460,6",1064,"3,7",4,"1,4"
171330 MIRANORTE,79,79,"29862,91","26388,83",-,-,"3474,08",-,-,"378,01","378,01",233,"2,9",-,-
171360 MONTE DO CARMO,9,9,"3201,74","2804,99",-,-,"396,75",-,-,"355,75","355,75",25,"2,8",-,-
171420 NATIVIDADE,5,5,"1688,3","1106,72",-,-,"581,58",-,-,"337,66","337,66",15,3,-,-
171430 NAZARE,18,18,"6149,49","5417,17",-,-,"732,32",-,-,"341,64","341,64",45,"2,5",-,-
171575 PALMEIROPOLIS,12,12,"4167,39","3725,01",-,-,"442,38",-,-,"347,28","347,28",37,"3,1",-,-
171610 PARAISO DO TOCANTINS,346,346,"155572,69","109822,54",-,-,"45750,15",-,-,"449,63","449,63",1001,"2,9",9,"2,6"
171620 PARANA,22,22,"6449,69","5297,38",-,-,"1152,31",-,-,"293,17","293,17",54,"2,5",-,-
171650 PEDRO AFONSO,190,190,"75463,27","58739,65",-,-,"16723,62",-,-,"397,18","397,18",581,"3,1",-,-
171660 PEIXE,5,5,"1744,84","1491,62",-,-,"253,22",-,-,"348,97","348,97",10,2,-,-
171670 COLMEIA,11,11,"4119,8","3754,11",-,-,"365,69",-,-,"374,53","374,53",20,"1,8",-,-
171750 PIUM,53,53,"17166,08","14645,4",-,-,"2520,68",-,-,"323,89","323,89",128,"2,4",-,-
171790 PONTE ALTA DO TOCANTINS,45,45,"2035,65","1534,95",-,-,"500,7",-,-,"45,24","45,24",111,"2,5",-,-
171820 PORTO NACIONAL,782,782,"469795,51","343923,41",-,-,"125872,1",-,-,"600,76","600,76",2904,"3,7",1,"0,13"
172065 SILVANOPOLIS,2,2,"545,89","462,31",-,-,"83,58",-,-,"272,94","272,94",7,"3,5",-,-
172090 TAGUATINGA,119,119,"43064,92","34131,51",-,-,"8933,41",-,-,"361,89","361,89",288,"2,4",-,-
172100 PALMAS,2622,2622,"2740007,07","2116353,51",-,-,"623653,56",-,-,"1045,01","1045,01",11595,"4,4",99,"3,78"
172120 TOCANTINOPOLIS,129,129,"64938,9","52883,17",-,-,"12055,73",-,-,"503,4","503,4",321,"2,5",2,"1,55"
172210 XAMBIOA,94,94,"37314,11","27642,74",-,-,"9671,37",-,-,"396,96","396,96",249,"2,6",-,-
210005 ACAILANDIA,703,703,"304595,99","231978,47",-,-,"72617,52",-,-,"433,28","433,28",1973,"2,8",3,"0,43"
210020 ALCANTARA,21,21,"6871,53","5493,22",-,-,"1378,31",-,-,"327,22","327,22",49,"2,3",-,-
210030 ALDEIAS ALTAS,113,113,"46729,38","41719,54",-,-,"5009,84",-,-,"413,53","413,53",375,"3,3",-,-
210047 ALTO ALEGRE DO PINDARE,201,201,"89716,74","72065,41",-,-,"17651,33",-,-,"446,35","446,35",469,"2,3",-,-
210050 ALTO PARNAIBA,75,75,"26081,53","21247,48",-,-,"4834,05",-,-,"347,75","347,75",227,3,-,-
210060 AMARANTE DO MARANHAO,175,175,"85268,13","66668,17",-,-,"18599,96",-,-,"487,25","487,25",536,"3,1",-,-
210070 ANAJATUBA,116,116,"44032,03","38137,89",-,-,"5894,14",-,-,"379,59","379,59",443,"3,8",-,-
210080 ANAPURUS,72,72,"29313,01","22582,37",-,-,"6730,64",-,-,"407,13","407,13",141,2,-,-
210090 ARAIOSES,82,82,"26872,4","20661,15",-,-,"6211,25",-,-,"327,71","327,71",172,"2,1",-,-
210100 ARARI,67,67,"32101,46","24176,76",-,-,"7924,7",-,-,"479,13","479,13",247,"3,7",-,-
210110 AXIXA,90,90,"36723,16","32355,26",-,-,"4367,9",-,-,"408,04","408,04",356,4,-,-
210120 BACABAL,760,760,"323217,47","230641,09",-,-,"92576,38",-,-,"425,29","425,29",2216,"2,9",7,"0,92"
210130 BACURI,102,102,"39130,29","34713,24",-,-,"4417,05",-,-,"383,63","383,63",411,4,-,-
210140 BALSAS,504,504,"264142,21","210011,39",-,-,"54130,82",-,-,"524,09","524,09",1438,"2,9",2,"0,4"
210150 BARAO DE GRAJAU,89,89,"25064,36","21095,38",-,-,"3968,98",-,-,"281,62","281,62",202,"2,3",-,-
210160 BARRA DO CORDA,351,351,"157198,23","110912,56",-,-,"46285,67",-,-,"447,86","447,86",823,"2,3",15,"4,27"
210170 BARREIRINHAS,82,82,"27827,58","24231,9",-,-,"3595,68",-,-,"339,36","339,36",325,4,-,-
210180 BENEDITO LEITE,35,35,"12890,57","11543,12",-,-,"1347,45",-,-,"368,3","368,3",104,3,-,-
210190 BEQUIMAO,120,120,"32894,83","27870,03",-,-,"5024,8",-,-,"274,12","274,12",282,"2,4",-,-
210200 BOM JARDIM,206,206,"94739,12","76384,71",-,-,"18354,41",-,-,"459,9","459,9",416,2,1,"0,49"
210203 BOM JESUS DAS SELVAS,113,113,"51464,42","43027,71",-,-,"8436,71",-,-,"455,44","455,44",234,"2,1",-,-
210210 BREJO,171,171,"68744,1","51397,66",-,-,"17346,44",-,-,"402,01","402,01",345,2,-,-
210220 BURITI,157,157,"53730,05","40587,73",-,-,"13142,32",-,-,"342,23","342,23",307,2,2,"1,27"
210230 BURITI BRAVO,168,168,"64371,38","55021,95",-,-,"9349,43",-,-,"383,16","383,16",577,"3,4",-,-
210232 BURITICUPU,320,320,"128966,94","95033,7",-,-,"33933,24",-,-,"403,02","403,02",487,"1,5",-,-
210250 CAJARI,30,30,"9890,65","8844,53",-,-,"1046,12",-,-,"329,69","329,69",68,"2,3",-,-
210260 CANDIDO MENDES,46,46,"17525,88","13552,47",-,-,"3973,41",-,-,381,381,115,"2,5",-,-
210270 CANTANHEDE,167,167,"59062,24","51367,63",-,-,"7694,61",-,-,"353,67","353,67",652,"3,9",-,-
210275 CAPINZAL DO NORTE,56,56,"20783,26","17761,97",-,-,"3021,29",-,-,"371,13","371,13",155,"2,8",-,-
210280 CAROLINA,89,89,"37456,25","28617,07",-,-,"8839,18",-,-,"420,86","420,86",254,"2,9",-,-
210290 CARUTAPERA,207,207,"104360,13","67393,35",-,-,"36966,78",-,-,"504,16","504,16",652,"3,1",-,-
210300 CAXIAS,1010,1010,"801556,01","619390,41",-,-,"182165,6",-,-,"793,62","793,62",6100,6,41,"4,06"
210310 CEDRAL,62,62,"18713,1","16727,44",-,-,"1985,66",-,-,"301,82","301,82",215,"3,5",-,-
210320 CHAPADINHA,367,367,"168096,25","113466,62",-,-,"54629,63",-,-,"458,03","458,03",819,"2,2",3,"0,82"
210330 CODO,534,534,"250598,18","175697,65",-,-,"74900,53",-,-,"469,28","469,28",1874,"3,5",13,"2,43"
210340 COELHO NETO,372,372,"151840,67","111997,88",-,-,"39842,79",-,-,"408,17","408,17",929,"2,5",-,-
210350 COLINAS,221,221,89404,"68529,57",-,-,"20874,43",-,-,"404,54","404,54",676,"3,1",-,-
210360 COROATA,284,284,"121830,3","87910,35",-,-,"33919,95",-,-,"428,98","428,98",766,"2,7",9,"3,17"
210370 CURURUPU,343,343,"123019,61","93151,23",-,-,"29868,38",-,-,"358,66","358,66",780,"2,3",10,"2,92"
210380 DOM PEDRO,112,112,"40402,17","29958,99",-,-,"10443,18",-,-,"360,73","360,73",284,"2,5",-,-
210400 ESPERANTINOPOLIS,118,118,"43393,51","34413,58",-,-,"8979,93",-,-,"367,74","367,74",289,"2,4",-,-
210405 ESTREITO,150,150,"75329,32","59228,26",-,-,"16101,06",-,-,"502,2","502,2",232,"1,5",1,"0,67"
210409 FORMOSA DA SERRA NEGRA,59,59,"28607,15","24874,97",-,-,"3732,18",-,-,"484,87","484,87",134,"2,3",-,-
210420 FORTUNA,74,74,"24148,17","19805,39",-,-,"4342,78",-,-,"326,33","326,33",166,"2,2",-,-
210440 GONCALVES DIAS,113,113,"43540,53","36114,72",-,-,"7425,81",-,-,"385,31","385,31",344,3,-,-
