Período:Jan/2012,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210945 RAPOSA,135,135,94013,"81407,7",-,-,"12605,3",-,-,"696,39","696,39",2186,"16,2",-,-
210950 RIACHAO,145,145,"46530,41","37566,01",-,-,"8964,4",-,-,"320,9","320,9",294,2,-,-
210960 ROSARIO,313,313,"122552,93","106018,45",-,-,"16534,48",-,-,"391,54","391,54",985,"3,1",-,-
210970 SAMBAIBA,22,22,"10789,56","9499,14",-,-,"1290,42",-,-,"490,43","490,43",77,"3,5",-,-
210975 SANTA FILOMENA DO MARANHAO,36,36,"13481,92","11984,08",-,-,"1497,84",-,-,"374,5","374,5",142,"3,9",-,-
210980 SANTA HELENA,178,178,"68579,7","51811,66",-,-,"16768,04",-,-,"385,28","385,28",345,"1,9",1,"0,56"
210990 SANTA INES,690,690,"282442,38","209195,13",-,-,"73247,25",-,-,"409,34","409,34",1818,"2,6",9,"1,3"
211000 SANTA LUZIA,273,273,"112530,06","77525,22",-,-,"35004,84",-,-,"412,2","412,2",655,"2,4",-,-
211003 SANTA LUZIA DO PARUA,305,305,"110091,68","92787,93",-,-,"17303,75",-,-,"360,96","360,96",843,"2,8",-,-
211010 SANTA QUITERIA DO MARANHAO,150,150,"54613,85","43023,88",-,-,"11589,97",-,-,"364,09","364,09",319,"2,1",-,-
211020 SANTA RITA,187,187,"71499,91","56617,9",-,-,"14882,01",-,-,"382,35","382,35",354,"1,9",-,-
211027 SANTO AMARO DO MARANHAO,72,72,"24244,27","21201,7",-,-,"3042,57",-,-,"336,73","336,73",150,"2,1",-,-
211030 SANTO ANTONIO DOS LOPES,92,92,"39336,27","34369,63",-,-,"4966,64",-,-,"427,57","427,57",344,"3,7",-,-
211040 SAO BENEDITO DO RIO PRETO,68,68,"26901,86","20499,22",-,-,"6402,64",-,-,"395,62","395,62",263,"3,9",1,"1,47"
211050 SAO BENTO,215,215,"82308,48","63498,82",-,-,"18809,66",-,-,"382,83","382,83",425,2,-,-
211060 SAO BERNARDO,164,164,"57865,11","45721,53",-,-,"12143,58",-,-,"352,84","352,84",559,"3,4",-,-
211065 SAO DOMINGOS DO AZEITAO,27,27,"6933,78","5986,44",-,-,"947,34",-,-,"256,81","256,81",58,"2,1",-,-
211070 SAO DOMINGOS DO MARANHAO,52,52,"19423,43","16527,08",-,-,"2896,35",-,-,"373,53","373,53",157,3,-,-
211080 SAO FELIX DE BALSAS,33,33,"15342,78","13712,77",-,-,"1630,01",-,-,"464,93","464,93",121,"3,7",-,-
211085 SAO FRANCISCO DO BREJAO,52,52,"16855,45","14587,83",-,-,"2267,62",-,-,"324,14","324,14",158,3,-,-
211090 SAO FRANCISCO DO MARANHAO,45,45,"12010,01","10263,83",-,-,"1746,18",-,-,"266,89","266,89",111,"2,5",-,-
211100 SAO JOAO BATISTA,72,72,"26500,98","20691,09",-,-,"5809,89",-,-,"368,07","368,07",196,"2,7",1,"1,39"
211102 SAO JOAO DO CARU,81,81,"35682,04","31317,71",-,-,"4364,33",-,-,"440,52","440,52",316,"3,9",-,-
211110 SAO JOAO DOS PATOS,114,114,"42666,03","33260,64",-,-,"9405,39",-,-,"374,26","374,26",226,2,3,"2,63"
211120 SAO JOSE DE RIBAMAR,243,243,"112590,97","70654,56",-,-,"41936,41",-,-,"463,34","463,34",767,"3,2",1,"0,41"
211125 SAO JOSE DOS BASILIOS,58,58,"17110,21","13488,23",-,-,"3621,98",-,-,295,295,129,"2,2",-,-
211130 SAO LUIS,6781,7238,"7641761,97","6012921,02",-,-,"1628840,95",-,-,"1055,78","1126,94",71591,"10,6",328,"4,84"
211140 SAO LUIS GONZAGA DO MARANHAO,176,176,"62674,43","51395,77",-,-,"11278,66",-,-,"356,1","356,1",520,3,-,-
211150 SAO MATEUS DO MARANHAO,154,154,"61910,15","46917,22",-,-,"14992,93",-,-,"402,01","402,01",374,"2,4",-,-
211153 SAO PEDRO DA AGUA BRANCA,50,50,"17961,67","15792,51",-,-,"2169,16",-,-,"359,23","359,23",157,"3,1",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,97,97,"43137,35","37586,38",-,-,"5550,97",-,-,"444,71","444,71",302,"3,1",-,-
211170 SAO VICENTE FERRER,173,173,"53535,11","41321,65",-,-,"12213,46",-,-,"309,45","309,45",522,3,-,-
211172 SATUBINHA,67,67,"22725,66","18579,27",-,-,"4146,39",-,-,"339,19","339,19",202,3,-,-
