Período:Fev/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211270 VARGEM GRANDE,198,198,"82749,91","62130,41",-,-,"20619,5",-,-,"417,93","417,93",486,"2,5",7,"3,54"
211280 VIANA,190,190,"84696,8","60634,32",-,-,"24062,48",-,-,"445,77","445,77",508,"2,7",-,-
211285 VILA NOVA DOS MARTIRIOS,57,57,"22170,79","19056,18",-,-,"3114,61",-,-,"388,96","388,96",155,"2,7",-,-
211290 VITORIA DO MEARIM,70,70,"32414,17","23035,95",-,-,"9378,22",-,-,"463,06","463,06",182,"2,6",-,-
211300 VITORINO FREIRE,198,198,"82336,5","63506,13",-,-,"18830,37",-,-,"415,84","415,84",451,"2,3",-,-
211400 ZE DOCA,402,402,"192603,66","150392,4",-,-,"42211,26",-,-,"479,11","479,11",944,"2,3",-,-
220020 AGUA BRANCA,65,65,"20746,07","16302,66",-,-,"4443,41",-,-,"319,17","319,17",183,"2,8",-,-
220025 ALAGOINHA DO PIAUI,25,25,"8623,49","7700,2",-,-,"923,29",-,-,"344,94","344,94",50,2,-,-
220030 ALTO LONGA,32,32,"11609,77","9899,85",-,-,"1709,92",-,-,"362,81","362,81",80,"2,5",-,-
220040 ALTOS,130,130,"44006,48","38108,2",-,-,"5898,28",-,-,"338,51","338,51",397,"3,1",7,"5,38"
220050 AMARANTE,112,112,"35322,04","29925,73",-,-,"5396,31",-,-,"315,38","315,38",297,"2,7",-,-
220060 ANGICAL DO PIAUI,11,11,"3815,66","3328,04",-,-,"487,62",-,-,"346,88","346,88",26,"2,4",-,-
220100 ARRAIAL,7,7,"1087,52","854,5",-,-,"233,02",-,-,"155,36","155,36",7,1,-,-
220110 AVELINO LOPES,39,39,"15942,67","12599,95",-,-,"3342,72",-,-,"408,79","408,79",78,2,-,-
