Período:Abr/2011,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
211150 SAO MATEUS DO MARANHAO,153,153,"62604,28","45375,92",-,-,"17228,36",-,-,"409,18","409,18",373,"2,4",-,-
211153 SAO PEDRO DA AGUA BRANCA,57,57,"22231,01","20038,54",-,-,"2192,47",-,-,"390,02","390,02",174,"3,1",-,-
211160 SAO RAIMUNDO DAS MANGABEIRAS,94,94,"42119,89","33539,97",-,-,"8579,92",-,-,"448,08","448,08",275,"2,9",-,-
211170 SAO VICENTE FERRER,244,244,"86838,85","70279,67",-,-,"16559,18",-,-,"355,9","355,9",627,"2,6",-,-
211172 SATUBINHA,64,64,"22271,94","17564,69",-,-,"4707,25",-,-,348,348,201,"3,1",-,-
211174 SENADOR ALEXANDRE COSTA,59,59,"16965,99","13865,2",-,-,"3100,79",-,-,"287,56","287,56",119,2,-,-
211180 SITIO NOVO,88,88,"39585,15","32314,66",-,-,"7270,49",-,-,"449,83","449,83",185,"2,1",-,-
211190 SUCUPIRA DO NORTE,57,57,"21188,47","18748,89",-,-,"2439,58",-,-,"371,73","371,73",167,"2,9",-,-
211200 TASSO FRAGOSO,42,42,"16598,3","13368,54",-,-,"3229,76",-,-,"395,2","395,2",124,3,-,-
211210 TIMBIRAS,172,172,"63843,95","52073,18",-,-,"11770,77",-,-,"371,19","371,19",550,"3,2",-,-
211220 TIMON,336,336,"144865,92","120927,6",-,-,"23938,32",-,-,"431,15","431,15",1051,"3,1",-,-
211223 TRIZIDELA DO VALE,118,118,"41123,35","33948,87",-,-,"7174,48",-,-,"348,5","348,5",312,"2,6",-,-
211230 TUNTUM,240,240,"91887,03","68422,54",-,-,"23464,49",-,-,"382,86","382,86",431,"1,8",1,"0,42"
211240 TURIACU,210,210,"86513,25","69313,72",-,-,"17199,53",-,-,"411,97","411,97",564,"2,7",-,-
211250 TUTOIA,211,211,"88017,64","66259,27",-,-,"21758,37",-,-,"417,15","417,15",458,"2,2",-,-
211260 URBANO SANTOS,32,32,"9941,1","8707,82",-,-,"1233,28",-,-,"310,66","310,66",98,"3,1",-,-
211270 VARGEM GRANDE,198,198,"87398,03","64316,02",-,-,"23082,01",-,-,"441,4","441,4",605,"3,1",4,"2,02"
211280 VIANA,169,169,"76538,45","54043,64",-,-,"22494,81",-,-,"452,89","452,89",482,"2,9",-,-
211285 VILA NOVA DOS MARTIRIOS,57,57,"26332,83","22696,66",-,-,"3636,17",-,-,"461,98","461,98",167,"2,9",-,-
211290 VITORIA DO MEARIM,81,81,"37753,64","26708,01",-,-,"11045,63",-,-,"466,09","466,09",191,"2,4",-,-
211300 VITORINO FREIRE,198,198,"75633,62","60375,9",-,-,"15257,72",-,-,"381,99","381,99",422,"2,1",1,"0,51"
211400 ZE DOCA,437,437,"202785,63","158811,58",-,-,"43974,05",-,-,"464,04","464,04",1025,"2,3",2,"0,46"
220010 AGRICOLANDIA,15,15,"5475,05","4801,09",-,-,"673,96",-,-,365,365,48,"3,2",-,-
