Período:Dez/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
130260 MANAUS,8017,8046,"7125804,7","5444077,18",-,-,"1681727,52",-,-,"885,63","888,84",49669,"6,2",230,"2,87"
130270 MANICORE,164,164,"85859,07","70617,62",-,-,"15241,45",-,-,"523,53","523,53",632,"3,9",-,-
130290 MAUES,206,206,"86340,95","63200,48",-,-,"23140,47",-,-,"419,13","419,13",682,"3,3",1,"0,49"
130300 NHAMUNDA,41,41,"13996,8","9709,45",-,-,"4287,35",-,-,"341,39","341,39",81,2,-,-
130310 NOVA OLINDA DO NORTE,70,70,"34178,08","25895,1",-,-,"8282,98",-,-,"488,26","488,26",243,"3,5",1,"1,43"
130320 NOVO AIRAO,68,68,"28777,41","19088,07",-,-,"9689,34",-,-,"423,2","423,2",198,"2,9",-,-
130330 NOVO ARIPUANA,88,88,"40879,77","30445,41",-,-,"10434,36",-,-,"464,54","464,54",255,"2,9",-,-
130340 PARINTINS,493,493,"208046,7","148154,26",-,-,"59892,44",-,-,422,422,1870,"3,8",-,-
130350 PAUINI,47,47,"16145,37","11027,85",-,-,"5117,52",-,-,"343,52","343,52",142,3,-,-
130353 PRESIDENTE FIGUEIREDO,90,90,"39021,21","28168,21",-,-,10853,-,-,"433,57","433,57",349,"3,9",1,"1,11"
130356 RIO PRETO DA EVA,66,66,"22454,79","17422,18",-,-,"5032,61",-,-,"340,22","340,22",191,"2,9",-,-
130370 SANTO ANTONIO DO ICA,50,50,"15691,5","12259,59",-,-,"3431,91",-,-,"313,83","313,83",192,"3,8",-,-
130380 SAO GABRIEL DA CACHOEIRA,98,98,"47665,04","34396,88",-,-,"13268,16",-,-,"486,38","486,38",350,"3,6",-,-
130390 SAO PAULO DE OLIVENCA,107,107,"36254,82","27526,28",-,-,"8728,54",-,-,"338,83","338,83",322,3,-,-
130395 SAO SEBASTIAO DO UATUMA,36,36,"16794,4","12508,56",-,-,"4285,84",-,-,"466,51","466,51",104,"2,9",-,-
130400 SILVES,28,28,"8620,74","7401,48",-,-,"1219,26",-,-,"307,88","307,88",67,"2,4",-,-
130406 TABATINGA,195,195,"93685,69","63421,52",-,-,"30264,17",-,-,"480,44","480,44",780,4,10,"5,13"
130410 TAPAUA,38,38,"16831,17","11255,39",-,-,"5575,78",-,-,"442,93","442,93",144,"3,8",-,-
130420 TEFE,338,338,"131593,57","91939,45",-,-,"39654,12",-,-,"389,33","389,33",948,"2,8",-,-
130430 URUCARA,77,77,"34701,63","25811,05",-,-,"8890,58",-,-,"450,67","450,67",224,"2,9",-,-
140005 ALTO ALEGRE,31,31,"10909,6","9324,8",-,-,"1584,8",-,-,"351,92","351,92",89,"2,9",-,-
140010 BOA VISTA,1590,1590,"1145441,39","876674,27",-,-,"268767,12",-,-,"720,4","720,4",9625,"6,1",52,"3,27"
140015 BONFIM,3,3,"1105,48","723,2",-,-,"382,28",-,-,"368,49","368,49",4,"1,3",-,-
140020 CARACARAI,23,23,"6467,53","4939,03",-,-,"1528,5",-,-,"281,2","281,2",72,"3,1",-,-
140023 CAROEBE,21,21,"5538,7","4783,08",-,-,"755,62",-,-,"263,75","263,75",37,"1,8",-,-
140030 MUCAJAI,15,15,"6144,03","5114,33",-,-,"1029,7",-,-,"409,6","409,6",72,"4,8",-,-
140040 NORMANDIA,68,68,"24517,23","18400,63",-,-,"6116,6",-,-,"360,55","360,55",284,"4,2",-,-
140045 PACARAIMA,27,27,"10967,51","8668,14",-,-,"2299,37",-,-,"406,2","406,2",84,"3,1",-,-
140047 RORAINOPOLIS,59,59,"22702,65","19556,9",-,-,"3145,75",-,-,"384,79","384,79",188,"3,2",-,-
140050 SAO JOAO DA BALIZA,37,37,"9606,94","8229,75",-,-,"1377,19",-,-,"259,65","259,65",85,"2,3",-,-
140060 SAO LUIZ,23,23,"7598,22","6600,68",-,-,"997,54",-,-,"330,36","330,36",67,"2,9",-,-
150010 ABAETETUBA,966,966,"393833,05","296118,59",-,-,"97714,46",-,-,"407,69","407,69",2904,3,5,"0,52"
150013 ABEL FIGUEIREDO,99,99,"33807,21","28646,38",-,-,"5160,83",-,-,"341,49","341,49",199,2,-,-
150020 ACARA,206,206,"75321,28","59153,95",-,-,"16167,33",-,-,"365,64","365,64",612,3,-,-
150030 AFUA,119,119,"33062,31","27016,31",-,-,6046,-,-,"277,83","277,83",809,"6,8",-,-
150034 AGUA AZUL DO NORTE,154,154,"61403,58","44941,5",-,-,"16462,08",-,-,"398,72","398,72",354,"2,3",-,-
150040 ALENQUER,473,473,"209929,76","162724,89",-,-,"47204,87",-,-,"443,83","443,83",1369,"2,9",3,"0,63"
150060 ALTAMIRA,1236,1236,"916711,3","750157,01",-,-,"166554,29",-,-,"741,68","741,68",5589,"4,5",38,"3,07"
150070 ANAJAS,114,114,"42568,01","30583,94",-,-,"11984,07",-,-,"373,4","373,4",203,"1,8",-,-
