Período:Mai/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
130400 SILVES,26,26,"9607,88","8367,47",-,-,"1240,41",-,-,"369,53","369,53",55,"2,1",-,-
130406 TABATINGA,164,164,76443,"52903,58",-,-,"23539,42",-,-,"466,12","466,12",616,"3,8",6,"3,66"
130410 TAPAUA,77,77,"35436,22","28253,32",-,-,"7182,9",-,-,"460,21","460,21",329,"4,3",-,-
130420 TEFE,282,282,"106753,73","74680,05",-,-,"32073,68",-,-,"378,56","378,56",954,"3,4",1,"0,35"
130423 TONANTINS,159,159,"60164,47","42233,01",-,-,"17931,46",-,-,"378,39","378,39",604,"3,8",-,-
130430 URUCARA,23,23,"10179,59","6838,72",-,-,"3340,87",-,-,"442,59","442,59",66,"2,9",-,-
140005 ALTO ALEGRE,19,19,"6974,7","6131,83",-,-,"842,87",-,-,"367,09","367,09",34,"1,8",-,-
140010 BOA VISTA,2522,2522,"1633012,36","1254880,81",-,-,"378131,55",-,-,"647,51","647,51",13307,"5,3",66,"2,62"
140015 BONFIM,21,21,"8948,98","6615,93",-,-,"2333,05",-,-,"426,14","426,14",44,"2,1",-,-
140020 CARACARAI,64,64,"20024,84","15707,6",-,-,"4317,24",-,-,"312,89","312,89",180,"2,8",-,-
140023 CAROEBE,58,58,"15712,31","12681,11",-,-,"3031,2",-,-,"270,9","270,9",124,"2,1",-,-
140030 MUCAJAI,24,24,"9136,24","7606,14",-,-,"1530,1",-,-,"380,68","380,68",175,"7,3",-,-
140040 NORMANDIA,37,37,"12346,73","10215,63",-,-,"2131,1",-,-,"333,7","333,7",138,"3,7",-,-
140045 PACARAIMA,77,77,"28247,22","23060,1",-,-,"5187,12",-,-,"366,85","366,85",235,"3,1",-,-
140047 RORAINOPOLIS,55,55,"21181,91","17545,36",-,-,"3636,55",-,-,"385,13","385,13",162,"2,9",-,-
140050 SAO JOAO DA BALIZA,38,38,"11163,58","8637,09",-,-,"2526,49",-,-,"293,78","293,78",183,"4,8",-,-
140060 SAO LUIZ,25,25,"7209,42","6047,59",-,-,"1161,83",-,-,"288,38","288,38",60,"2,4",-,-
150010 ABAETETUBA,901,901,"379059,3","278249,84",-,-,"100809,46",-,-,"420,71","420,71",2608,"2,9",3,"0,33"
150013 ABEL FIGUEIREDO,52,52,"17413,26","14305,01",-,-,"3108,25",-,-,"334,87","334,87",157,3,-,-
150020 ACARA,123,123,"51239,76","38584,28",-,-,"12655,48",-,-,"416,58","416,58",233,"1,9",-,-
150030 AFUA,72,72,"29068,26","24007,82",-,-,"5060,44",-,-,"403,73","403,73",217,3,-,-
150034 AGUA AZUL DO NORTE,160,160,"59516,76","50900,55",-,-,"8616,21",-,-,"371,98","371,98",371,"2,3",-,-
150040 ALENQUER,480,480,"214117,63","167902,06",-,-,"46215,57",-,-,"446,08","446,08",1398,"2,9",4,"0,83"
150050 ALMEIRIM,164,164,"60827,54","47453,42",-,-,"13374,12",-,-,"370,9","370,9",356,"2,2",-,-
150060 ALTAMIRA,1189,1189,"962585,64","796045,33",-,-,"166540,31",-,-,"809,58","809,58",5939,5,33,"2,78"
150070 ANAJAS,101,101,"37805,3","27733,92",-,-,"10071,38",-,-,"374,31","374,31",198,2,-,-
150080 ANANINDEUA,3616,3616,"2166698,3","1734303,21",-,-,"432395,09",-,-,"599,2","599,2",13970,"3,9",38,"1,05"
150085 ANAPU,110,110,"40388,98","31658,88",-,-,"8730,1",-,-,"367,17","367,17",251,"2,3",-,-
150090 AUGUSTO CORREA,248,248,"89019,06","73212,93",-,-,"15806,13",-,-,"358,95","358,95",666,"2,7",-,-
150095 AURORA DO PARA,119,119,"52456,82","40753,32",-,-,"11703,5",-,-,"440,81","440,81",282,"2,4",-,-
150120 BAIAO,102,102,"46800,3","35131,91",-,-,"11668,39",-,-,"458,83","458,83",291,"2,9",-,-
150125 BANNACH,77,77,"25709,42","21874,04",-,-,"3835,38",-,-,"333,89","333,89",231,3,-,-
150130 BARCARENA,336,336,"155144,6","109272,56",-,-,"45872,04",-,-,"461,74","461,74",1107,"3,3",3,"0,89"
150140 BELEM,10088,10088,"9328624,29","7347781,29",-,-,1980843,-,-,"924,72","924,72",50858,5,360,"3,57"
150145 BELTERRA,66,66,"18208,15","16016,7",-,-,"2191,45",-,-,"275,88","275,88",187,"2,8",-,-
150150 BENEVIDES,350,381,"160755,9","126650,3",-,-,"34105,6",-,-,"421,93","459,3",1965,"5,6",2,"0,57"
150157 BOM JESUS DO TOCANTINS,113,113,"38835,21","32109,62",-,-,"6725,59",-,-,"343,67","343,67",335,3,-,-
150170 BRAGANCA,1741,1741,"1023032,58","763038,3",-,-,"259994,28",-,-,"587,61","587,61",5030,"2,9",21,"1,21"
150172 BRASIL NOVO,247,247,"121709,71","101247,11",-,-,"20462,6",-,-,"492,75","492,75",773,"3,1",-,-
150175 BREJO GRANDE DO ARAGUAIA,47,47,"14670,92","11544,81",-,-,"3126,11",-,-,"312,15","312,15",97,"2,1",-,-
150178 BREU BRANCO,104,104,"35089,67","27159,1",-,-,"7930,57",-,-,"337,4","337,4",205,2,-,-
150180 BREVES,428,428,"196400,77","140765,85",-,-,"55634,92",-,-,"458,88","458,88",1240,"2,9",12,"2,8"
150190 BUJARU,178,178,"78304,09","67084,67",-,-,"11219,42",-,-,"439,91","439,91",671,"3,8",-,-
150200 CACHOEIRA DO ARARI,92,92,"45230,91","40434,83",-,-,"4796,08",-,-,"491,64","491,64",344,"3,7",1,"1,09"
150210 CAMETA,667,667,"271819,78","200326,81",-,-,"71492,97",-,-,"407,53","407,53",1887,"2,8",5,"0,75"
150215 CANAA DOS CARAJAS,91,91,"35126,04","27493,78",-,-,"7632,26",-,-,386,386,257,"2,8",-,-
150220 CAPANEMA,731,731,"360060,72","283730,37",-,-,"76330,35",-,-,"492,56","492,56",2181,3,7,"0,96"
