Período:Ago/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
110149 SAO FRANCISCO DO GUAPORE,99,99,"35938,79","30188,58",-,-,"5750,21",-,-,"363,02","363,02",309,"3,1",-,-
110150 SERINGUEIRAS,94,94,"33514,41","25418,39",-,-,"8096,02",-,-,"356,54","356,54",219,"2,3",-,-
110155 TEIXEIROPOLIS,26,26,"5948,57","5067,52",-,-,"881,05",-,-,"228,79","228,79",54,"2,1",-,-
110170 URUPA,56,56,"23555,53","20974,51",-,-,"2581,02",-,-,"420,63","420,63",116,"2,1",1,"1,79"
110175 VALE DO ANARI,15,15,"3608,69","3116,06",-,-,"492,63",-,-,"240,58","240,58",32,"2,1",-,-
110180 VALE DO PARAISO,20,20,"5343,73","4608,91",-,-,"734,82",-,-,"267,19","267,19",21,"1,1",-,-
120005 ASSIS BRASIL,27,27,"11371,8","9654,68",-,-,"1717,12",-,-,"421,18","421,18",63,"2,3",-,-
120010 BRASILEIA,164,164,"56501,03","41900,44",-,-,"14600,59",-,-,"344,52","344,52",472,"2,9",3,"1,83"
120020 CRUZEIRO DO SUL,776,776,"343635,41","261780,58",-,-,"81854,83",-,-,"442,83","442,83",2977,"3,8",14,"1,8"
120030 FEIJO,55,55,"20596,7","16579,42",-,-,"4017,28",-,-,"374,49","374,49",184,"3,3",-,-
120032 JORDAO,18,18,"5976,28","5145,51",-,-,"830,77",-,-,"332,02","332,02",65,"3,6",-,-
120034 MANOEL URBANO,45,45,"10372,86","8307,4",-,-,"2065,46",-,-,"230,51","230,51",83,"1,8",-,-
120038 PLACIDO DE CASTRO,92,92,"29325,95","24825,15",-,-,"4500,8",-,-,"318,76","318,76",326,"3,5",1,"1,09"
120039 PORTO WALTER,71,71,"18868,2","16459,41",-,-,"2408,79",-,-,"265,75","265,75",159,"2,2",-,-
120040 RIO BRANCO,2127,2127,"1740406,02","1317940,3",-,-,"422465,72",-,-,"818,24","818,24",12245,"5,8",91,"4,28"
120042 RODRIGUES ALVES,26,26,"4055,04","3504,79",-,-,"550,25",-,-,"155,96","155,96",26,1,1,"3,85"
120043 SANTA ROSA DO PURUS,16,16,"4789,45","4170,65",-,-,"618,8",-,-,"299,34","299,34",38,"2,4",-,-
120045 SENADOR GUIOMARD,50,50,"16358,93",13578,-,-,"2780,93",-,-,"327,18","327,18",137,"2,7",-,-
120050 SENA MADUREIRA,211,211,"78882,27","60952,97",-,-,"17929,3",-,-,"373,85","373,85",703,"3,3",3,"1,42"
120060 TARAUACA,168,168,"68450,89","48017,71",-,-,"20433,18",-,-,"407,45","407,45",384,"2,3",1,"0,6"
120070 XAPURI,60,60,"20702,84","16291,51",-,-,"4411,33",-,-,"345,05","345,05",182,3,-,-
