Período:Abr/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
210890 POCAO DE PEDRAS,205,205,"58694,46","47388,41",-,-,"11306,05",-,-,"286,31","286,31",510,"2,5",-,-
210900 PORTO FRANCO,314,314,"118079,11","88840,91",-,-,"29238,2",-,-,"376,05","376,05",782,"2,5",-,-
210910 PRESIDENTE DUTRA,253,253,"105110,9","80503,45",-,-,"24607,45",-,-,"415,46","415,46",847,"3,3",6,"2,37"
210920 PRESIDENTE JUSCELINO,40,40,"12957,24","10022,55",-,-,"2934,69",-,-,"323,93","323,93",74,"1,9",-,-
210930 PRESIDENTE VARGAS,39,39,"12629,14",11285,-,-,"1344,14",-,-,"323,82","323,82",117,3,-,-
210940 PRIMEIRA CRUZ,84,84,"24023,9","19664,51",-,-,"4359,39",-,-,286,286,214,"2,5",-,-
210945 RAPOSA,90,90,"60117,35","53513,28",-,-,"6604,07",-,-,"667,97","667,97",1834,"20,4",-,-
210950 RIACHAO,117,117,"44024,05","34506,08",-,-,"9517,97",-,-,"376,27","376,27",351,3,-,-
210960 ROSARIO,251,251,"84817,99","66264,82",-,-,"18553,17",-,-,"337,92","337,92",639,"2,5",-,-
210970 SAMBAIBA,22,22,"6792,8","5623,99",-,-,"1168,81",-,-,"308,76","308,76",83,"3,8",-,-
210980 SANTA HELENA,114,114,"41150,37","31301,32",-,-,"9849,05",-,-,"360,97","360,97",215,"1,9",-,-
210990 SANTA INES,429,429,"188540,18","142561,42",-,-,"45978,76",-,-,"439,49","439,49",1385,"3,2",-,-
211000 SANTA LUZIA,184,184,"73036,95","51201,92",-,-,"21835,03",-,-,"396,94","396,94",492,"2,7",-,-
211003 SANTA LUZIA DO PARUA,152,152,"50648,83","41960,41",-,-,"8688,42",-,-,"333,22","333,22",574,"3,8",-,-
