Período:Jun/2008,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
220360 ELISEU MARTINS,15,15,"7283,03","6318,57",-,-,"964,46",-,-,"485,54","485,54",36,"2,4",-,-
220370 ESPERANTINA,247,247,"108399,89","82559,39",-,-,"25840,5",-,-,"438,87","438,87",501,2,-,-
220375 FARTURA DO PIAUI,15,15,"6685,84","5922,98",-,-,"762,86",-,-,"445,72","445,72",39,"2,6",-,-
220390 FLORIANO,724,724,"288842,79","216461,38",-,-,"72381,41",-,-,"398,95","398,95",2366,"3,3",8,"1,1"
220400 FRANCINOPOLIS,14,14,"3049,43","2571,91",-,-,"477,52",-,-,"217,82","217,82",26,"1,9",-,-
220410 FRANCISCO AYRES,8,8,"3182,17","2820,78",-,-,"361,39",-,-,"397,77","397,77",17,"2,1",-,-
220430 FRONTEIRAS,99,99,"26793,86","21756,25",-,-,"5037,61",-,-,"270,65","270,65",271,"2,7",-,-
220440 GILBUES,31,31,"11194,39","8325,28",-,-,"2869,11",-,-,"361,11","361,11",61,2,-,-
220450 GUADALUPE,55,55,"24294,43","18838,78",-,-,"5455,65",-,-,"441,72","441,72",167,3,-,-
220470 INHUMA,21,21,"7348,81","5861,39",-,-,"1487,42",-,-,"349,94","349,94",56,"2,7",-,-
220490 ISAIAS COELHO,14,14,"5006,86","3823,25",-,-,"1183,61",-,-,"357,63","357,63",30,"2,1",-,-
220510 ITAUEIRA,59,59,"27780,14","20161,08",-,-,"7619,06",-,-,"470,85","470,85",162,"2,7",-,-
220520 JAICOS,139,139,"60522,96","51436,91",-,-,"9086,05",-,-,"435,42","435,42",344,"2,5",-,-
220540 JOAQUIM PIRES,23,23,"8527,08","7182,63",-,-,"1344,45",-,-,"370,74","370,74",94,"4,1",-,-
220550 JOSE DE FREITAS,119,119,"47959,28","33243,43",-,-,"14715,85",-,-,"403,02","403,02",248,"2,1",-,-
220560 LANDRI SALES,18,18,"6724,24","4973,53",-,-,"1750,71",-,-,"373,57","373,57",41,"2,3",-,-
220570 LUIS CORREIA,87,87,"35605,88","27557,84",-,-,"8048,04",-,-,"409,26","409,26",220,"2,5",-,-
220580 LUZILANDIA,159,159,"66203,87","54654,28",-,-,"11549,59",-,-,"416,38","416,38",452,"2,8",-,-
220600 MARCOS PARENTE,16,16,"5086,87","4086,37",-,-,"1000,5",-,-,"317,93","317,93",36,"2,3",-,-
220610 MATIAS OLIMPIO,43,43,"17470,91","14388,92",-,-,"3081,99",-,-,"406,3","406,3",101,"2,3",-,-
220620 MIGUEL ALVES,116,116,"42456,96","34457,67",-,-,"7999,29",-,-,"366,01","366,01",369,"3,2",-,-
220650 MONSENHOR HIPOLITO,28,28,"9094,34","8062,81",-,-,"1031,53",-,-,"324,8","324,8",89,"3,2",-,-
220670 NAZARE DO PIAUI,60,60,"21272,82","18672,33",-,-,"2600,49",-,-,"354,55","354,55",188,"3,1",-,-
220690 NOVO ORIENTE DO PIAUI,17,17,"6621,77","5736,77",-,-,885,-,-,"389,52","389,52",51,3,-,-
220700 OEIRAS,432,432,"161737,79","123103,29",-,-,"38634,5",-,-,"374,39","374,39",1454,"3,4",-,-
220720 PADRE MARCOS,17,17,"6704,19","5990,62",-,-,"713,57",-,-,"394,36","394,36",52,"3,1",-,-
220760 PARNAGUA,91,91,"36639,17","29372,2",-,-,"7266,97",-,-,"402,63","402,63",211,"2,3",-,-
